title,subtopic,relevant_content,discussion_date
Talk:Music industry,Records vs CD's,"   [ diagram of 40 years of music sales], by type.",25/08/2020 14:23
Talk:Petroleum industry,No Mention of Standard Oil?,"an article about the petroleum industry and there’s not a single mention of standard oil on the entire page? standard oil was the modern petroleum industry in the second half of the 19th century, and it’s divested companies dominated the first half of the 20th century. these energy companies are still dominant today in their current forms.",7/07/2023 18:45
Talk:Petroleum industry,Wiki Education Foundation-supported course assignment,this article is or was the subject of a wiki education foundation-supported course assignment. further details are available . student editor(s) .  {{small|above undated message substituted from  by,17/01/2022 6:30
Talk:Petroleum industry,Ivan Mirzoev,"{{tq|armenians established the oil industry in azerbaijan, and the first person who drilled oil was ivan mirzoev. he is referred to as one of the 'founding fathers' of the oil industry in baku.}}  above statement is not correct. first, could not find this ''""armenians established the oil industry in azerbaijan""'' stated in provided sources. secondly, ivan mirzoev can not be the first person who drilled oil well in 1872, because we have reports about the first land wells [ since 1593]. according to the source  mirzoev was one of those who drilled well using the '''wooden oil derrick'''. considering that i rephrasing sentence as such {{tq| the first drilled oil wells in baku were built in 1871-1872 by ivan mirzoev, who is referred to as one of the 'founding fathers' of the oil industry in baku.}}",20/07/2022 16:54
Talk:Pharmaceutical industry,Wiki Education Foundation-supported course assignment,"this article was the subject of a wiki education foundation-supported course assignment, between 4 october 2021 and 9 december 2021. further details are available . student editor(s) .  {{small|above undated message substituted from  by",18/01/2022 2:18
Talk:Pharmaceutical industry,Wiki Education Foundation-supported course assignment,this article is or was the subject of a wiki education foundation-supported course assignment. further details are available . student editor(s) .  {{small|above undated message substituted from  by,17/01/2022 6:30
Talk:Pharmaceutical industry,Research and development section edit Not a word about Aspirin?,central to the spanish flu epidemic(s),22/06/2019 9:27
Talk:Pharmaceutical industry,Research and development section edit Not a word about Aspirin?,this link leads to an empty address.,26/07/2021 16:09
Talk:Pharmaceutical industry,Need a section on manufacturing,the article needs a section on manufacturing methods and economics! -,2/01/2021 13:01
Talk:Pharmaceutical industry,Controversies,"the controversies section only talks about the situation in the us given that all numbers, sources, are from the united states. some of the information might be misleading for people from other countries with different regulations. i propose to add a disclaimer at the beginning of the section to say that this chapter shows the us side of things and might not represent the situation in other countries",16/10/2022 7:58
Talk:Pharmaceutical industry,Impact of Mergers and Acquisitions,"i've added a brief section to the article that relates to this topic with only a single citation.  i believe that this is a very under-appreciated aspect of the pharma industry and should be addressed in more depth and detail.  many (if not most) of the history sections of major pharma are replete with m&a activities, implicitly noting that these are significant events for the involved companies.  i'm not a historian, so i'm not sure how to best address this, but i am sure that this is not a 20th-21st century phenomenon and it would be useful to see whether the impact in the ""digital era"" is greater than in the ""industrial era"", and specifically what that impact was. thanks for considering this. --userceyockey ('''')",24/12/2022 4:01
Talk:Poverty industry,Wiki Education Foundation-supported course assignment,"this article was the subject of a wiki education foundation-supported course assignment, between 15 january 2019 and 15 may 2019. further details are available . student editor(s) .  {{small|above undated message substituted from  by",18/01/2022 9:42
Talk:Power engineering,Comments,added stuff from defunct page on subfields of elec eng  i think power engineers use a great deal of [[control theory].--,22/12/2005 23:48
Talk:Power engineering,Comments,you are absolutely correct light current they do use quite a bit of control theory. --,10/05/2006 19:40
Talk:Power engineering,"""Areas of Study""","this section needs some serious work; we can have a see also section, but it needs to be much smaller that that list; less important things need to be referred to in passing in the text, or removed completely, as a list this big is just a mess. we also need ''external'' references for the article –",12/10/2006 13:23
Talk:Power engineering,"""Areas of Study""",update i just removed it. so external references are the main priority now –,12/10/2006 13:35
Talk:Power engineering,I made some correction,"i made some correction for the component section for generation, transmission and distribution.  —preceding ] • )",5/03/2008 13:24
Talk:Power engineering,Title of the Article,"i think the title ""power engineering"" is too wide. how about changing the title to ""power system network"".",5/03/2008 21:02
Talk:Power engineering,Title of the Article,no. it is fine the way it is. power engineering is a specific discipline.,16/03/2008 6:39
Talk:Power engineering,Title of the Article,"i don't know about anyone else here, but i myself am a power engineer in canada.  the scope of my job is the safe and efficient design, operation and maintenance of power generation and power transmission.  power being defined as mechanical, electrical, thermal, chemical, hydraulic, pneumatic power.  there are four classes competance certifications 4th being entry level, 1st class being top of the heap.  perhaps a subsection or a ""see also"" section titled the same?  i've used wikipedia lots, just haven't contributed much.  i'm not much for writing encyclopedia quality entries, but if someone needed info, i can ramble on for a while if you can make sense and put it to print?  contact me if you wish smorgie77 at hotmail dot com - title it wikipedia info required!  —preceding ] • )",20/06/2010 13:51
Talk:Power engineering,"""History"" Section","this is my first participation in editing wikipedia, so not too sure on protocol. i believe i have discovered a discrepancy between the history segment of this page and that of the  article regarding the world's first power station. the power engineering article states, ""in 1881 two electricians built the world's first power station at godalming in england."", whilst the power station article claims, ""the world's first power station was built by sigmund schuckert in the bavaria town of ettal and went into operation in 1878."" furthermore, the latter also goes on to say, ""the first public power station was the edison electric light station, built in london at 57, holborn viaduct, which started operation in january 1882.""  i've only just discovered this and have not looked into which page is correct and i am unsure on the proper procedure for editing articles, though i would be happy to do so.",9/12/2011 1:42
Talk:Power engineering,"""History"" Section","firstly, it doesn't matter really except to nationalists and the local chamber of commerce. secondly, what do we mean by ""power station""?  do we mean a private plant serving just one customer, or a public power plant that anyone can buy power from?  do we mean a demonstration that from the start was known to be only temporary, or do we mean a plant that was intended to be commercial but failied to find customers, or do we mean a plant that was in regular commercial service for years? the first technolgical  is about as hard to define as the first chicken. at one end of the time line we have the resident of innumerable kfc buckets, at the other end we have some strange toothy tree-dwelling scaly thing that lays eggs but tastes vile when prepared with the colonel's mixture of herbs and spices...when was it the fist chicken? --",9/12/2011 14:45
Talk:Power engineering,Article is lacking in specifics; too generalized,"i suspect that most people who click on this article title (people like me), are looking for information about being a power engineer (or a related discipline). instead i got an article describing what a power plant is, and how electricity is moved around. nothing about the discipline, just a bunch of {{tl|citation needed}} factoids about power generation and distribution. what do power engineers do? no idea, because that isn't what the article is about right now.  this article is too broad. it's like having an article titled ""horned toad"", and making the whole article variations on ""this is what an animal is"". no specific information, just super broad generalizations. this article needs to be heavily reworked. right now it's almost unusable for the end reader.  a few useless - though not necessarily incorrect - factoids from the article ""there are currently 56,000 power engineers currently employed in the province of ontario."" ""the ability to easily transform the voltage of ac power is important for two reasons firstly, power can be transmitted over long distances with less loss at higher voltages."" ""transformers play an important role in power transmission because they allow power to be converted to and from higher voltages."" ""generation of electrical power is a process whereby energy is transformed into an electrical form."" '''<------------------------ headdesk''' ""transmission circuits may be built either underground or overhead.""  ok, that's enough. almost every sentence in the article is pointless and could be removed. those are just a few randomly chosen examples. as i said needs a rework, badly. (also, the introduction is ridiculously long!) —",9/02/2015 2:53
Talk:Power engineering,Article is lacking in specifics; too generalized,"i really dislike that passive aggressive template. paraphrased ""ah problems with an article i have on my watchlist! meh. can't be bothered. you do it."" it annoys me every time i see it used.  but ok, i'll try. the crappy thing is though, if i knew enough about this subject to do so, i would have done it rather than posting to the talk page. the whole reason i came to this article was because i wanted to learn about the subject. if i were to fix this article, my first step would be to blank the page, because there is nothing worth saving. as someone who doesn't know much about power engineering, this article taught me nothing. not good. my second step would be to leave a 3 sentence stub article. that would be everything i know about the subject that i can easily source (sourcing is much easier when you have considerable knowledge about a subject, and can sift good sources from the bad). on the plus side the article would then actually be about power engineering, and not about how ""electrical power is a process whereby energy is transformed into an electrical form"". (heh, that one still cracks me up))  if you think that's an acceptable fix, i'll do it. i'm , and i'll argue my point if disputed. however, i'd much rather that people with significant knowledge of the subject be the ones to fix it ''properly''. i can't, they can. —",10/02/2015 1:36
Talk:Power engineering,Article is lacking in specifics; too generalized,"go for it. by the time you finish fixing the article, you will be sufficiently an expert for the purposes of wikipedia.  most wikipedia articles are written by bots, so an actual human editor is already an improvement. the people who really know the subject matter get paid to write about it and aren't going to be contributing here. --",10/02/2015 17:49
Talk:Power engineering,Article is lacking in specifics; too generalized,(looks like the only reason this article is on my watchlist is for vandalism reverts.) --,10/02/2015 17:51
Talk:Power engineering,External links modified (January 2018),"hello fellow wikipedians,  i have just modified 3 external links on . please take a moment to review . if you have any questions, or need the bot to ignore the links, or the page altogether, please visit  for additional information. i made the following changes added archive  to  added archive  to  added archive  to   when you have finished reviewing my changes, you may follow the instructions on the template below to fix any issues with the urls.  {{sourcecheck|checkedfalse|needhelp}}  cheers.—",23/01/2018 0:07
Talk:Pulp and paper industry,Is this article worthy of stub status?,it doesn't talk about the industry at all. it's basically a single table with a small intro. —the preceding  comment was added by  ( • ),11/02/2007 21:12
Talk:Pulp and paper industry,Is this article worthy of stub status?,what are the alternatives?  --,12/02/2007 20:00
Talk:Pulp and paper industry,Intro a little silly,the intro seems a little silly. it says the industry is dominated by ... and then goes on to list most of the earth's continents/regions.,7/08/2007 21:31
Talk:Pulp and paper industry,"Asia Pulp & Paper...Chinese, Indonesian, or Singaporean?","currently, app is listed on this page as a chinese firm. they have operations in china, however their founder is indonesian and the company hq is in jakarta. according to the article on the company itself, though, it's listed on the singapore stock index...so what nationality should actually be listed? i'm fairly certain it isn't china.",2/07/2014 4:00
Talk:Pulp and paper industry,New book that may be of interest for this article,"the slain wood papermaking and its environmental consequences in the american south by william boyd, 2015, johns hopkins university press",9/11/2015 20:50
Talk:Pulp and paper industry,List of net sale 2007 - jk?,"don't really care to be involved in this but for the editors, what is jk under what as mentioned in title. not hyperlinking or linking to anything, it is rather strange, look into it/  — preceding ]",1/05/2016 23:08
Talk:Pulp and paper industry,Picture on the right,international paper is the world’s largest pulp and paper maker. --> by what? tons? turnover?  — preceding ],12/07/2016 8:19
Talk:Pulp and paper industry,Svenska Cellulosa,i'm having strong suspicions that the svenska cellulosa revenue numbers are supposed to be in sk and are shown in $$$ which would mean a mistake with a factor of ~8  — preceding ],8/03/2018 11:11
Talk:Pulp and paper industry,AQ and Xylanase usage,"''use of surfactants and anthraquinone have reduced alkali consumption in pulp cooking and use of xylanase enzymes in bleaching operation is effective to decreasing aox discharges in pulp mill effluent.''  anthraquinone is not used anymore that i know, the reason is it being carcinogenic. xylanase is rarely used. it works well in a controlled lab setting but less so in pulp mills due to the varying properties of the bulk produced enzyme.  i suggest the cited part of the article is removed. — preceding ]",16/11/2020 8:39
Talk:Semiconductor industry,Wiki Education assignment Technology Workforce Directed Study,{{dashboard.wikiedu.org assignment | course  wikipediawiki_ed/rutgers_university/technology_workforce_directed_study_(spring) | assignments   | start_date  2023-01-17 | end_date  2023-05-19 }}  — assignment last updated by,13/02/2023 0:28
Talk:Software industry,Software Industry Data,i have distilled a revenue table from a software magazine report. it would be swell if someone could make a nice pie chart out of it.,27/12/2005 10:49
Talk:Software industry,Microsoft,"this sentence bothers me, and i'm a total microsoft fanboy ""as of 2006, the client software industry is dominated by microsoft."" it doesn't sound like a npov, especially when there's no source citation, and there's no context behind the statement.  it's rather subjective since ""dominating"" can mean different things.  and what's the significance of the year 2006?  please remove this sentence, or cite it.  thx. --",15/02/2008 22:24
Talk:Software industry,Merging,"maybe if this article gets expanded id won't need to be merged, but from my point of view, it seems highely unlikely that this will happen.",15/03/2008 5:44
Talk:Software industry,Concerns over this article,"as it stands, this article is so misleading that it raises doubts about whether it should be deleted. it is nothing like b-class on any objective scale. -",12/06/2008 0:38
Talk:Software industry,United States mention is misleading,"the 27 december edit [ here] by  incorporated the software 500 table from software magazine. on 11 april 2007 the edit [ here] by  analysed this data. i don't know about the u.s. figures, but $4.4 million us$ for germany for ""the total amount of revenue brought by software and software services companies"" is completely wrong. sap is based in germany and they reported €2,018,000,000 global income for fy 2004 (per [ the wikipedia article on  says they are the 3rd largest software vendor in the world, so it is misleading to say that ""the largest and most profitable of software companies are located in the united states"" in [ this edit]. the problem is that the [ software magazine 2007 listing] uses sap's us location as the reference point. on this basis how can we trust any of their figures?  until two years ago, software magazine was a us list. only us revenues could be entered. hence sap entered only its us revenues at the time. at the moment their list is becoming more international and worldwide revenues can be entered. still, as software magazine is sold in the us mostly, non-us software companies do not know it and do not seek listing in the software 500.",24/09/2009 14:37
Talk:Software industry,History section,"description of digital equipment (dec) being associated with microcomputers is misleading unless wikipedia defines microcomputers different than any other place i've ever seen the term used.  although dec began making what today would be called components, it is most associated with minicomputers.  but i don't think it was first as implied in this section",22/10/2009 17:17
Talk:Software industry,History section,also the as/400 came much later than the fist minicomputer and was really a successor to ibm products knows as the systems /3 and /3x instead of a reaction to the success of dec and other mini manufacturers,22/10/2009 17:20
Talk:Software industry,History section,"i believe microsoft's first product, written by allen, was a version of basic.  i think the company wrote dos to get the contract related to the ibm pc",22/10/2009 17:23
Talk:Software industry,History section,jumping from there to saas leaves out an awful lot of software history???,22/10/2009 17:23
Talk:Software industry,History section,"the use of the term ""piracy"" in the sentence ""saas reduces the concerns about software piracy"" is pretty pov.  as the fsf has remarked, do we really want to compare ""unauthorized use"" with ""kidnapping and murder on the high seas""?  so i would suggest the much more neutral ""saas reduces concerns about unauthorized use of software"".",29/11/2010 6:58
Talk:Software industry,History section,"'the word ""software"" was coined as a prank as early as 1953' -- the citation here is self-published, original research one individual claiming to have coined the term in 1953. i strongly suggest it be removed.",4/11/2014 17:04
Talk:Software industry,"""Sectors"" is misleading","this section was originally titled ""practices"" in [ this edit].  re-titled it to ""sectors"" in [ this edit] but i think ""licensing models"" would be a better title. either way, a distinction between ""perpetual"" and ""subscription"" would be useful. the implication that only ""commercial"" software is used for commercial purposes is misleading, given how much open source software is in commercial use.  the suppliers associated with the various sectors are misleading as examples in that most of the software market leaders develop and market all the various types of software listed.  you cannot simply associate ibm and microsoft with infrastructure software (what about notes and office) or oracle and sap with applications software (what about the oracle database and netweaver)",22/10/2009 17:27
Talk:Software industry,Lack of references,every statement in wikipedia should be verifiable using external references - at least one per sentence. this article has only three references including the link to the maybe irrelevant software magazine article. softwaretop100.org is not  --,30/01/2010 15:22
Talk:Software industry,Lack of references,"related, i removed geography section.  after removing two bad sources, the only content might have been ""the united states of america is clearly the leader"" which isn't clear to me. --",30/01/2010 15:33
Talk:Software industry,Lack of references,softwaretop100.org is . let's try to improve instead of merely delete what we don't like. wikipedia was not built on deleted content. --,16/02/2010 11:22
Talk:Software industry,System integration,"does the software industry definition also include activities from systems integration and custom/offshore software development? or is the scope more limited, to prepackaged software? i think the definition should be precise on this. probably saas should also be mentioned in the definition.",24/09/2009 14:54
Talk:Software industry,Buy vs build,i might add something from this  on buy versus build.,5/09/2021 11:33
Talk:Software industry,Wrong article description?,"""class of businesses specializing in kishan the development, maintenance and publication of software"" the word kishan shouldn't be there should it? i can't remove it because the page is protected but maybe someone else can.",23/06/2023 10:40
Talk:Space industry,Potential overlap with [[Commercialization of space]],"for the discussion of this potential overlap, see [ here].--|",10/06/2011 1:24
Talk:Space industry,"""industry"" can't be ""companies""","i removed a clarification request claiming that ""industry"" can't be ""companies"".  (a branch of economy) is composed of many companies. i see nothing wrong with this statement. it took me seconds to find a book that states [ ""another definition of the term is that an industry is composed of companies who...""]. qed? --|",23/06/2011 16:59
Talk:Space industry,Space industry,i don't know to read english,2/12/2022 13:42
Talk:Sport industry,Notes,"the article that i chose to edit for my wiser report was the sports industry. when i came across the article in wikipedia, i noticed that it was very brief, and it only had three sources. it lacks credibility and support. there is a need for more credible sources and other information regarding the topic. since the sports industry has such an impact in today’s economy i believe we can add more description to the article.  in the original definition it stated that the sports industry “is the manufacturing of sport related goods, services, and ideas through the combination of sport activities with business, mass media, and politics.” my revisions would change this definition to say the sports industry is a market in which people, activities, business, and organizations involved in producing, facilitating, promoting, or organizing any activity, experience, or business enterprise focused on sports. it is the market in which the businesses are products offered to its buyers are sports related and may be goods, services, people, places, or ideas.  i hope you got a good mark but i took it out again since it was confusing and inappropriate to have weirdly specific academese from particular papers of no special importance be the main focus of the article.",18/09/2013 17:41
Talk:Sugar industry,Untitled,"what about the scandal such as ""50 years ago, sugar industry quietly paid scientists to point blame at fat""",11/09/2020 6:39
Talk:Textile industry,Confused structure,"this article seems to contain information from one or two different perspectives. it includes general info on the industrial revolution.  also, i can't find an article on textiles or the cotton industry in the uk which seems to me an omission. i've just wrote an article on a couple of specific aspects of this decline and was hoping to link them in, but they don't really go with this, which has an international perspective (sort of).",16/01/2011 18:41
Talk:Textile industry,Confused structure,wow niccce,8/04/2016 6:59
Talk:Textile industry,Duplicate content,much of this page seems to be duplicated from . should this be removed?,17/01/2011 19:56
Talk:Textile industry,Duplicate content,not yet--wiki has to have some duplication between a broad article and a narrower one covering same topics.,18/01/2011 0:09
Talk:Textile industry,Duplicate content,"  was my baby and it doesn't belong here. neither does references to a tv trivia. i will start the cull now- and then we can build a new meta-article that addresses global issues that dr soundarapandian talks about in his growth and prospects of handloom sector in india, such as global production quotas, gatt, the largest producer nations.--",5/10/2011 18:52
Talk:Textile industry,Blacklisted Links Found on [[Textile industry]],"cyberbot ii has detected links on  which have been added to the blacklist, either globally or locally. links tend to be blacklisted because they have a history of being spammed or are highly inappropriate for wikipedia. the addition will be logged at one of these locations  or  if you believe the specific link should be exempt from the blacklist, you may . alternatively, you may request that the link is removed from or altered on the blacklist  or . when requesting whitelisting, be sure to supply the link to be whitelisted and wrap the link in nowiki tags. please do not remove the tag until the issue is resolved. you may set the invisible parameter to ""true"" whilst requests to white-list are being processed. should you require any help with this process, please ask at the .  '''below is a list of links that were found on the main page'''   ''triggered by \bsgs\.com\b on the local blacklist''  if you would like me to provide more information on the talk page, contact  and ask him to program me with more info.  from your friendly hard working bot.—online",1/04/2015 15:16
Talk:Textile industry,Article Focus,article focus is upon weaving with no mention of knitting. will begin to include some.  — preceding ],8/06/2015 16:22
Talk:Textile industry,Article Focus,  good- if you get a user name you can watch for changes too.--,9/06/2015 16:18
Talk:Textile industry,Blacklisted Links Found on [[Textile industry]],"cyberbot ii has detected links on  which have been added to the blacklist, either globally or locally. links tend to be blacklisted because they have a history of being spammed or are highly inappropriate for wikipedia. the addition will be logged at one of these locations  or  if you believe the specific link should be exempt from the blacklist, you may . alternatively, you may request that the link is removed from or altered on the blacklist  or . when requesting whitelisting, be sure to supply the link to be whitelisted and wrap the link in nowiki tags. please do not remove the tag until the issue is resolved. you may set the invisible parameter to ""true"" whilst requests to white-list are being processed. should you require any help with this process, please ask at the .  '''below is a list of links that were found on the main page'''   ''triggered by \bsgs\.com\b on the local blacklist''  if you would like me to provide more information on the talk page, contact  and ask him to program me with more info.  from your friendly hard working bot.—online",11/08/2015 17:00
Talk:Textile industry,Incorrect Link,citation number 33 does not match the description or relate to the textile industry. # 33 -,20/11/2017 0:29
Talk:Textile industry,History...UK...suggestions,"the industrial revolution section has several paras starting “in 17xx ..... (inventions detailed).   one of these makes little sense until the 19th century subsection starts, when we can read “with the cartwright loom, the spinning mule and the boulton & watt steam engine, the pieces were in place to build a mechanised woven fabric textile industry.”  i suggest that a. there be a few words before the ‘several paras’ i’ve mentioned to introduce them and what they’re about, b. there be some re-writing, perhaps in both areas, such that the reader can see the invention names mentioned in the quote above in those ‘several paras’. this should all aid flow a lot, and make this part of the article easily digestible.  don’t get me wrong, i think that the info presented is good, but it’s a bit disjointed.",13/10/2019 22:59
Talk:Textile industry,The citation removed without any edit summary,"the user who is engaged in edit war with me, has removed the citation  from the lead without any edit summary. the necessity for citations in a lead should be determined on a case-by-case basis by editorial . complex, current, or controversial subjects may require many citations; others, few or none. the presence of citations in the introduction is neither required in every article''' nor prohibited '''in any article. , . since the textile industry is vast, and deals with many areas. justifying the complexities, one citation is required. citations have several important purposes to uphold.by citing sources for wikipedia content, you enable users to  that the information given is supported by reliable sources, thus improving the  is there any harm to add one reference. kindly discuss. thanks and regards",5/11/2020 5:45
Talk:Textile industry,The citation removed without any edit summary,"as i said in my edsum, . -",5/11/2020 7:05
Talk:Textile industry,The citation removed without any edit summary, i reverted it. your edit summary has to justify my argument. or let other users decide. stay away.,5/11/2020 7:14
Talk:Textile industry,The citation removed without any edit summary, {{ping|bonadea}} i am sorry to bother you here. please help us to resolve this conflict. you can guide us. thanks and regards,5/11/2020 9:59
Talk:Textile industry,The citation removed without any edit summary,"i agree with removing the citation. there are two reasons the lead does not contain any complex or controversial information, it is a simple statement of a fairly self-evident fact, and so it is a very good example of a redundant citation, as described in . secondly, i'm not sure if you noticed that the source you used actually has the exact same phrasing as the lead of the wikipedia article. since that lead has been in the article since [ at least 2016] and the book was published in 2018, the authors have apparently lifted the text straight from wikipedia. that makes it a derivative work, and the reference is . since the fact is, as i said, self-evident, it is the kind of information that can't really be phrased in a lot of different ways, but this is word-for-word identical. (in fact, it is word-for-word identical to a version of the lede that was still there at the beginning of 2018, but has been slightly rephrased since then.)  --''''",5/11/2020 10:39
Talk:Textile industry,The citation removed without any edit summary, appreciate your immediate response and thanks for making it easy to understand. regards,5/11/2020 10:58
Talk:Textile industry,Copyright problem removed,"prior content in this article duplicated one or more previously published sources. the material was copied from  copied or closely paraphrased material has been rewritten or removed and must not be restored, ''unless'' it is duly released under a compatible license. (for more information, please see  if you are not the copyright holder of this material, or  if you are.)  for , we cannot accept  text or images borrowed from other web sites or published material; such additions will be deleted. contributors may use copyrighted publications as a source of ''information'', and, if allowed under , may copy sentences and phrases, provided they are included in quotation marks and  properly. the material may also be rewritten, providing it does not infringe on the copyright of the original ''or''  from that source. therefore, such paraphrased portions must provide their source. please see our  for how to properly implement limited quotations of copyrighted text. wikipedia takes copyright violations '''very seriously''', and persistent violators '''will''' be  from editing. while we appreciate contributions, we must require all contributors to understand and comply with these policies. thank you.  ''--   | ''",17/04/2021 9:37
Talk:Textile industry,Merge with [[Textile manufacturing]],"i suggest that this article and the article  be merged, as they seem to cover the same topic.",16/08/2022 9:59
Talk:Textile industry,Merge with [[Textile manufacturing]],{{ping|clemrutter|rjensen}} your opinions are valuable since you are the two biggest contributors of this article. --,16/08/2022 10:01
Talk:Textile industry,Merge with [[Textile manufacturing]],yes i agree merger is called for.,17/08/2022 5:44
Talk:Textile industry,Merge with [[Textile manufacturing]], ps on  4 august 2021 diannaa blocked clemrutter with an expiration time of indefinite.,17/08/2022 5:50
Talk:Textile industry,Merge with [[Textile manufacturing]],"clemrutter asked me to pass along these comments of his ''the debate about this area has been going on since 2011. the topic is vast and i welcome further attempts to improve the area- but it has to be done out of knowledge of textiles not out of an aim to 'just clean up the structure of enwikipedia'. i failed to make sufficient headway, and a lot of my work was just copied from one article to another with the intention of culling bits and paraphrasing at a later date. the more books you used for reference- the more you discovered that just had to be included. words in common usage like manufacturing and industry do have very precise meanings. each justifies a long article. neither are all inclusive. for manufacture we have fibre m., yarn m., fabric m., (weaving, knitting) processing of grey cloth. when we have the cloth, we have making up, which leads to clothing m. industry is more problematic- the development of the textile industry ( before it becomes the clothing industry (rag trade) and the (fashion industry)) is the development of civilisation. egypt and the fertile crescent- the birth of religions- then triangular trade and slavery. the birth of plastics. cotton was the origin of the industrial revolution, and indeed industry. read the sources including collier. yes try and merge- but we will have a more valuable product (wikipedia) if new articles are spawned first and we cull chunks and keep both t.manufacturing and t.industry.  best of luck  folks-''  forwarded from clemrutter by",24/08/2022 4:16
Talk:Textile industry,Merge with [[Textile manufacturing]]," thanks a lot for relaying the message from clemrutter. however, i must admit that it is still not very clear to me how it is possible to have two different articles that have so much content in common at this moment. industry and manufacturing is nearly synonymous in their broadest sense. in order to justify two different articles, we need to clearly define their scope. i don't see how that can be done organically and without a lot of forethought and deliberation. plus the wiki model does not work well in such a premeditated way. usually we grow an article and then fork out into some specific aspect. i propose that we merge everything into ,  for now, and maybe have a manufacturing section within it, and then, if needed, we could recreate a  fork article which might delve deeper into different manufacturing processes.",24/08/2022 17:22
Talk:Textile industry,Scope of article is currently the industry (mfg and distribution) since centuries ago,"scope of article is currently the industry (mfg and distribution) since many centuries ago. and therefore a link to the articles on s and s in the ""commerce"" section is not out of place, as a recent reverter misapprehends. the reversion needs better logical defense if it is to stand.",3/01/2023 17:46
Talk:Textile industry,Scope of article is currently the industry (mfg and distribution) since centuries ago," to explain more plainly—if you misapprehend that an article on the  across all centuries should not mention nor link s and s even once, then you need to explain why you think that that linked mention is (quote-unquote) ""commentary"" and also why you think it needs a source despite .",3/01/2023 20:30
Talk:Textile industry,Jacquard Loom,"was presented in 1805 paris expo of products of industry. the loom's programmability using punch cards and faster production had an impact on national economies.  eventually, this textile innovation led charles babbage to create the first mechanical computer",31/07/2023 4:53
Talk:Textile industry,Wiki Education assignment ENV H 453 Industrial Hygiene,{{dashboard.wikiedu.org assignment | course  wikipediawiki_ed/university_of_washington/env_h_453_industrial_hygiene_(fall_2023) | assignments   | start_date  2023-09-27 | end_date  2023-12-08 }}  — assignment last updated by,12/11/2023 21:13
Talk:Tobacco industry,Wiki Education Foundation-supported course assignment,"this article was the subject of a wiki education foundation-supported course assignment, between 31 august 2021 and 3 december 2021. further details are available . student editor(s) .  {{small|above undated message substituted from  by",17/01/2022 11:27
Talk:Tobacco industry,Lawsuits,is there really nothing on wikipedia on the $280bn tobacco lawsuits? or the recent (failed) uk lawsuit? [,12/08/2005 15:06
Talk:Tobacco industry,Lawsuits,"i have searched high and low for such references, and cannot find any. then i searched google for news reports of possible censorship of wikipedia, and also found nothing. however i find it difficult to believe that wikipedians wouldn't have been falling over themselves to write something about this. court tv has comprehensive and reliable resources.",21/01/2006 18:38
Talk:Tobacco industry,Lawsuits,"i've removed the recent additions about the majority of lawsuits ending in victory for the tobacco industry; my request for a citation was met with a link to [ bat's website], and a comment from, er, their litigation counsel. per, this is a promotional source and so not suitable for use here. this claim needs details from independent sources to be included, and in the meantime an encyclopaedia is not the place to parrot industry pr material.",8/03/2007 9:52
Talk:Tobacco industry,Lawsuits,"i am pretty sure bat knows the status of their litigation more than anyone else. sources from rj reynolds have detailed listings of there litigation status, however this is swayed by rjt status as an us based company. it is frustrating that an enyclopedia should be restrained from showing the truth regarding tobacco litigation.",9/03/2007 5:18
Talk:Tobacco industry,Lawsuits,"i wasn't involved in putting together the guidelines above - but i think it's safe to say that an industry which is interested in making money selling something is unlikely to be the best possible source for information on the state of lawsuits being brought against them relating to their product - hence, wikipedia regards them as not a suitable source. hence, the first reference you've added back in is still invalid. the second one, [ steve sugarman's homepage], doesn't appear to be a reference at all - it's a set of family photos plus a series of links to other articles. the third one, [ ""a smoking gun""], is 20 years old, not peer-reviewed, describes the tobacco industry's defence of its products at that time as ""contradictory"", outlines the absurd lengths tobacco companies go to to undermine litigation (""braly had to get a court order to keep defense lawyers from looking over his shoulder while he was examining documents in their offices. when the order came through, the firm knocked down a wall in the office and put in a window.""), describes upcoming cases against the industry as ""promising"", and closes with the line ""contrary to the hopes of the tobacco industry, the field promises to get much more exciting."" this in no way supports what you're trying to say. your 4th reference is [ a page of altria's website], and is not an article. you yourself have already highlighted why your fifth reference is unsuitable - they are lawyers specialising in defending tobacco companies at trial.  good luck to you if you believe that bat press releases are god's honest truth, though, and thanks for posting the link. i'm afraid i will continue reverting this change unless valid supporting evidence per wikipedia criteria can be found.",9/03/2007 22:40
Talk:Tobacco industry,Lawsuits,"in that case i will be simply forced to create a more cohesive set of references regarding bat's, rjt's, altria's and jti's claims. thanks for pulling me up on this. ill work on it soon.",10/03/2007 3:39
Talk:Tobacco industry,Lawsuits,"those are exactly what's needed. i've included the full pubmed citations, and included info from the first article to convey its sense - but thank you.",10/03/2007 9:04
