title,subtopic,relevant_content,discussion_date
Talk:Pulp and paper industry,Is this article worthy of stub status?,it doesn't talk about the industry at all. it's basically a single table with a small intro. —the preceding [[wikipedia:sign your posts on talk pages|unsigned]] comment was added by [[user:exposay|exposay]] ([[user talk:exposay|talk]] • [[special:contributions/exposay|contribs]]),"21:12, 11 february 2007"
Talk:Pulp and paper industry,Is this article worthy of stub status?, :what are the alternatives?  --[[user:gargoylemt|gargoylemt]],"20:00, 12 february 2007"
Talk:Pulp and paper industry,Intro a little silly,the intro seems a little silly. it says the industry is dominated by ... and then goes on to list most of the earth's continents/regions. [[user:70.57.112.194|70.57.112.194]],"21:31, 7 august 2007"
Talk:Pulp and paper industry,"Asia Pulp & Paper...Chinese, Indonesian, or Singaporean?","currently, app is listed on this page as a chinese firm. they have operations in china, however their founder is indonesian and the company hq is in jakarta. according to the article on the company itself, though, it's listed on the singapore stock index...so what nationality should actually be listed? i'm fairly certain it isn't china. [[user:mezzomezzo|mezzomezzo]] ([[user talk:mezzomezzo|talk]])","04:00, 2 july 2014"
Talk:Pulp and paper industry,New book that may be of interest for this article:,"the slain wood: papermaking and its environmental consequences in the american south by william boyd, 2015, johns hopkins university press [[user:jodi.a.schneider|jodi.a.schneider]] ([[user talk:jodi.a.schneider|talk]])","20:50, 9 november 2015"
Talk:Pulp and paper industry,List of net sale 2007 - jk?,"don't really care to be involved in this but for the editors, what is jk under what as mentioned in title. not hyperlinking or linking to anything, it is rather strange, look into it/  — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/86.20.7.22|86.20.7.22]] ([[user talk:86.20.7.22|talk]])","23:08, 1 may 2016"
Talk:Pulp and paper industry,Picture on the right,international paper is the world’s largest pulp and paper maker. --> by what? tons? turnover?  — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/193.169.204.11|193.169.204.11]] ([[user talk:193.169.204.11|talk]]),"08:19, 12 july 2016"
Talk:Pulp and paper industry,Svenska Cellulosa,i'm having strong suspicions that the svenska cellulosa revenue numbers are supposed to be in sk and are shown in $$$ which would mean a mistake with a factor of ~8  — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/194.13.111.100|194.13.111.100]] ([[user talk:194.13.111.100#top|talk]]),"11:11, 8 march 2018"
Talk:Pulp and paper industry,AQ and Xylanase usage,"''use of surfactants and anthraquinone have reduced alkali consumption in pulp cooking and use of xylanase enzymes in bleaching operation is effective to decreasing aox discharges in pulp mill effluent.''  anthraquinone is not used anymore that i know, the reason is it being carcinogenic. xylanase is rarely used. it works well in a controlled lab setting but less so in pulp mills due to the varying properties of the bulk produced enzyme.  i suggest the cited part of the article is removed. — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/90.230.157.211|90.230.157.211]] ([[user talk:90.230.157.211#top|talk]])","08:39, 16 november 2020"
Talk:Semiconductor industry,Wiki Education assignment: Technology Workforce Directed Study,{{dashboard.wikiedu.org assignment | course = wikipedia:wiki_ed/rutgers_university/technology_workforce_directed_study_(spring) | assignments = [[user:stemlaborpolicy|stemlaborpolicy]] | start_date = 2023-01-17 | end_date = 2023-05-19 }}  — assignment last updated by [[user:stemlaborpolicy|stemlaborpolicy]] ([[user talk:stemlaborpolicy|talk]]),"00:28, 13 february 2023"
Talk:Software industry,Software Industry Data,i have distilled a revenue table from a software magazine report. it would be swell if someone could make a nice pie chart out of it. [[user:mikeblas|mikeblas]],"10:49, 27 december 2005"
Talk:Software industry,Microsoft,"this sentence bothers me, and i'm a total microsoft fanboy: ""as of 2006, the client software industry is dominated by microsoft."" it doesn't sound like a npov, especially when there's no source citation, and there's no context behind the statement.  it's rather subjective since ""dominating"" can mean different things.  and what's the significance of the year 2006?  please remove this sentence, or cite it.  thx. --[[user:0xdeadc0de|0xdeadc0de]] ([[user talk:0xdeadc0de|talk]])","22:24, 15 february 2008"
Talk:Software industry,Merging,"maybe if this article gets expanded id won't need to be merged, but from my point of view, it seems highely unlikely that this will happen.[[user:drydom|drydom]] [[ user talk: drydom|any thoughts?]]","05:44, 15 march 2008"
Talk:Software industry,Concerns over this article,"as it stands, this article is so misleading that it raises doubts about whether it should be deleted. it is nothing like b-class on any objective scale. - [[user:pointillist|pointillist]] ([[user talk:pointillist|talk]])","00:38, 12 june 2008"
Talk:Software industry,==United States mention is misleading==,"*the 27 december edit [http://en.wikipedia.org/w/index.php?title=software_industry&oldid=32865087 here] by [[user:mikeblas]] incorporated the software 500 table from software magazine. on 11 april 2007 the edit [http://en.wikipedia.org/w/index.php?title=software_industry&diff=122031644&oldid=122019726 here] by [[user:wackymacs]] analysed this data. i don't know about the u.s. figures, but $4.4 million us$ for germany for ""the total amount of revenue brought by software and software services companies"" is completely wrong. sap is based in germany and they reported €2,018,000,000 global income for fy 2004 (per [http://www.sap.com/about/investor/reports/annualreport/2004/en/financials/information.html]). the wikipedia article on [[sap ag|sap]] says they are the 3rd largest software vendor in the world, so it is misleading to say that ""the largest and most profitable of software companies are located in the united states"" in [http://en.wikipedia.org/w/index.php?title=software_industry&direction=next&oldid=84464077 this edit]. the problem is that the [http://www.softwaremag.com/sw500/index.cfm?&cfid=19573323&cftoken=6120279 software magazine 2007 listing] uses sap's us location as the reference point. on this basis how can we trust any of their figures?  until two years ago, software magazine was a us list. only us revenues could be entered. hence sap entered only its us revenues at the time. at the moment their list is becoming more international and worldwide revenues can be entered. still, as software magazine is sold in the us mostly, non-us software companies do not know it and do not seek listing in the software 500. [[user:balderv|balderv]] ([[user talk:balderv|talk]])","14:37, 24 september 2009"
Talk:Software industry,==History section==,"description of digital equipment (dec) being associated with microcomputers is misleading unless wikipedia defines microcomputers different than any other place i've ever seen the term used.  although dec began making what today would be called components, it is most associated with minicomputers.  but i don't think it was first as implied in this section [[user:dennisbyron|dennisbyron]] ([[user talk:dennisbyron|talk]])","17:17, 22 october 2009"
Talk:Software industry,==History section==,also the as/400 came much later than the fist minicomputer and was really a successor to ibm products knows as the systems /3 and /3x instead of a reaction to the success of dec and other mini manufacturers [[user:dennisbyron|dennisbyron]] ([[user talk:dennisbyron|talk]]),"17:20, 22 october 2009"
Talk:Software industry,==History section==,"i believe microsoft's first product, written by allen, was a version of basic.  i think the company wrote dos to get the contract related to the ibm pc [[user:dennisbyron|dennisbyron]] ([[user talk:dennisbyron|talk]])","17:23, 22 october 2009"
Talk:Software industry,==History section==,jumping from there to saas leaves out an awful lot of software history??? [[user:dennisbyron|dennisbyron]] ([[user talk:dennisbyron|talk]]),"17:23, 22 october 2009"
Talk:Software industry,==History section==,"the use of the term ""piracy"" in the sentence ""saas reduces the concerns about software piracy"" is pretty pov.  as the fsf has remarked, do we really want to compare ""unauthorized use"" with ""kidnapping and murder on the high seas""?  so i would suggest the much more neutral ""saas reduces concerns about unauthorized use of software"".  [[user:son of eugene|son of eugene]] ([[user talk:son of eugene|talk]])","06:58, 29 november 2010"
Talk:Software industry,==History section==,"'the word ""software"" was coined as a prank as early as 1953' -- the citation here is self-published, original research: one individual claiming to have coined the term in 1953. i strongly suggest it be removed. [[user:eggsyntax|eggsyntax]] ([[user talk:eggsyntax|talk]])","17:04, 4 november 2014"
Talk:Software industry,"==""Sectors"" is misleading==","*this section was originally titled ""practices"" in [http://en.wikipedia.org/w/index.php?title=software_industry&direction=next&oldid=122019726 this edit]. [[user:chendy]] re-titled it to ""sectors"" in [http://en.wikipedia.org/w/index.php?title=software_industry&direction=next&oldid=177137604 this edit] but i think ""licensing models"" would be a better title. either way, a distinction between ""perpetual"" and ""subscription"" would be useful. *the implication that only ""commercial"" software is used for commercial purposes is misleading, given how much open source software is in commercial use.  the suppliers associated with the various sectors are misleading as examples in that most of the software market leaders develop and market all the various types of software listed.  you cannot simply associate ibm and microsoft with infrastructure software (what about notes and office) or oracle and sap with applications software (what about the oracle database and netweaver) [[user:dennisbyron|dennisbyron]] ([[user talk:dennisbyron|talk]])","17:27, 22 october 2009"
Talk:Software industry,=Lack of references=,*every statement in wikipedia should be verifiable using external references - at least one per sentence. this article has only three references including the link to the maybe irrelevant software magazine article. :softwaretop100.org is not [[wp:rs]] -- [[user:esoteric rogue|esotericrogue]][[user talk:esoteric rogue| talk]],"15:22, 30 january 2010"
Talk:Software industry,=Lack of references=,"::related, i removed geography section.  after removing two bad sources, the only content might have been ""the united states of america is clearly the leader"" which isn't clear to me. -- [[user:esoteric rogue|esotericrogue]][[user talk:esoteric rogue| talk]]","15:33, 30 january 2010"
Talk:Software industry,=Lack of references=,::softwaretop100.org is [[wp:rs]]. let's try to improve instead of merely delete what we don't like. wikipedia was not built on deleted content. --[[user:balderv|balderv]] ([[user talk:balderv|talk]]),"11:22, 16 february 2010"
Talk:Software industry,=System integration=,"*does the software industry definition also include activities from systems integration and custom/offshore software development? or is the scope more limited, to prepackaged software? i think the definition should be precise on this. probably saas should also be mentioned in the definition. [[user:balderv|balderv]] ([[user talk:balderv|talk]])","14:54, 24 september 2009"
Talk:Software industry,=Buy vs build=,i might add something from this: https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8085093 on buy versus build. [[user:talpedia|talpedia]] ([[user talk:talpedia|talk]]),"11:33, 5 september 2021"
Talk:Software industry,Wrong article description?,"""class of businesses specializing in kishan the development, maintenance and publication of software"" the word kishan shouldn't be there should it? i can't remove it because the page is protected but maybe someone else can. [[user:magicpupper|magicpupper]] ([[user talk:magicpupper|talk]])","10:40, 23 june 2023"
Talk:Space industry,Potential overlap with [[Commercialization of space]],"for the discussion of this potential overlap, see [http://en.wikipedia.org/wiki/talk:commercialization_of_space#rename_to_space_economy_or_history_of_space_commercialization_.2f_merge_with_space_industry here].--[[user:piotrus|piotr konieczny aka prokonsul piotrus]]|[[user talk:piotrus| talk ]]","01:24, 10 june 2011"
Talk:Space industry,"""industry"" can't be ""companies""","i removed a clarification request claiming that ""industry"" can't be ""companies"". [[industry]] (a branch of economy) is composed of many companies. i see nothing wrong with this statement. it took me seconds to find a book that states: [http://books.google.com/books?id=xtmwzxupqgwc&pg=pa137#v=onepage&q&f=false ""another definition of the term is that an industry is composed of companies who...""]. qed? --[[user:piotrus|piotr konieczny aka prokonsul piotrus]]|[[user talk:piotrus| talk ]]","16:59, 23 june 2011"
Talk:Space industry,Space industry,i don't know to read english [[special:contributions/2405:201:d02d:c023:20ef:98b:323c:73b8|2405:201:d02d:c023:20ef:98b:323c:73b8]] ([[user talk:2405:201:d02d:c023:20ef:98b:323c:73b8|talk]]),"13:42, 2 december 2022"
Talk:Sport industry,Notes,"the article that i chose to edit for my wiser report was the sports industry. when i came across the article in wikipedia, i noticed that it was very brief, and it only had three sources. it lacks credibility and support. there is a need for more credible sources and other information regarding the topic. since the sports industry has such an impact in today’s economy i believe we can add more description to the article.  in the original definition it stated that the sports industry “is the manufacturing of sport related goods, services, and ideas through the combination of sport activities with business, mass media, and politics.” my revisions would change this definition to say the sports industry is a market in which people, activities, business, and organizations involved in producing, facilitating, promoting, or organizing any activity, experience, or business enterprise focused on sports. it is the market in which the businesses are products offered to its buyers are sports related and may be goods, services, people, places, or ideas.  :i hope you got a good mark but i took it out again since it was confusing and inappropriate to have weirdly specific academese from particular papers of no special importance be the main focus of the article. [[special:contributions/99.249.254.228|99.249.254.228]] ([[user talk:99.249.254.228|talk]])","17:41, 18 september 2013"
Talk:Sugar industry,Untitled,"what about the scandal such as ""50 years ago, sugar industry quietly paid scientists to point blame at fat"" https://www.npr.org/sections/thetwo-way/2016/09/13/493739074/50-years-ago-sugar-industry-quietly-paid-scientists-to-point-blame-at-fat  [[special:contributions/142.183.34.175|142.183.34.175]] ([[user talk:142.183.34.175|talk]])","06:39, 11 september 2020"
Talk:Textile industry,Confused structure,"this article seems to contain information from one or two different perspectives. it includes general info on the industrial revolution.  also, i can't find an article on textiles or the cotton industry in the uk: which seems to me an omission. i've just wrote an article on a couple of specific aspects of this decline and was hoping to link them in, but they don't really go with this, which has an international perspective (sort of).  [[user:jimkillock|jim killock]] [[user_talk:jimkillock|(talk)]]","18:41, 16 january 2011"
Talk:Textile industry,Confused structure,wow niccce [[user:param3133|param3133]] ([[user talk:param3133|talk]]),"06:59, 8 april 2016"
Talk:Textile industry,Duplicate content,much of this page seems to be duplicated from [[textile manufacture during the industrial revolution]]. should this be removed? [[user:jimkillock|jim killock]] [[user_talk:jimkillock|(talk)]],"19:56, 17 january 2011"
Talk:Textile industry,Duplicate content,::not yet--wiki has to have some duplication between a broad article and a narrower one covering same topics. [[user:rjensen|rjensen]] ([[user talk:rjensen|talk]]),"00:09, 18 january 2011"
Talk:Textile industry,Duplicate content,"::: [[textile manufacture during the industrial revolution]] was my baby and it doesn't belong here. neither does references to a tv trivia. i will start the cull now- and then we can build a new meta-article that addresses global issues that dr soundarapandian talks about in his growth and prospects of handloom sector in india, such as global production quotas, gatt, the largest producer nations.--[[user:clemrutter|clemrutter]] ([[user talk:clemrutter|talk]])","18:52, 5 october 2011"
Talk:Textile industry,Blacklisted Links Found on [[Textile industry]],"cyberbot ii has detected links on [[textile industry]] which have been added to the blacklist, either globally or locally. links tend to be blacklisted because they have a history of being spammed or are highly inappropriate for wikipedia. the addition will be logged at one of these locations: [[mediawiki_talk:spam-blacklist/log|local]] or [[m:spam_blacklist/log|global]] if you believe the specific link should be exempt from the blacklist, you may [[mediawiki talk:spam-whitelist|request that it is white-listed]]. alternatively, you may request that the link is removed from or altered on the blacklist [[mediawiki talk:spam-blacklist|locally]] or [[m:talk:spam blacklist|globally]]. when requesting whitelisting, be sure to supply the link to be whitelisted and wrap the link in nowiki tags. please do not remove the tag until the issue is resolved. you may set the invisible parameter to ""true"" whilst requests to white-list are being processed. should you require any help with this process, please ask at the [[wp:help desk|help desk]].  '''below is a list of links that were found on the main page:'''  *http://newsletter.sgs.com/enewsletterpro/uploadedimages/000006/sgs-safeguards-06012-draft-announcement-of-new-revised-product-standard-a4-en-12.pdf *:''triggered by \bsgs\.com\b on the local blacklist''  if you would like me to provide more information on the talk page, contact [[user:cyberpower678]] and ask him to program me with more info.  from your friendly hard working bot.—[[user:cyberbot ii|cyberbot ii]][[user talk:cyberbot ii|talk to my owner]]:online","15:16, 1 april 2015"
Talk:Textile industry,Article Focus,article focus is upon weaving with no mention of knitting. will begin to include some.  — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/216.81.81.84|216.81.81.84]] ([[user talk:216.81.81.84|talk]]),"16:22, 8 june 2015"
Talk:Textile industry,Article Focus,/small>  :good- if you get a user name you can watch for changes too.-- [[user:clemrutter|clem rutter]] ([[user talk:clemrutter|talk]]),"16:18, 9 june 2015"
Talk:Textile industry,Blacklisted Links Found on [[Textile industry]],"cyberbot ii has detected links on [[textile industry]] which have been added to the blacklist, either globally or locally. links tend to be blacklisted because they have a history of being spammed or are highly inappropriate for wikipedia. the addition will be logged at one of these locations: [[mediawiki_talk:spam-blacklist/log|local]] or [[m:spam_blacklist/log|global]] if you believe the specific link should be exempt from the blacklist, you may [[mediawiki talk:spam-whitelist|request that it is white-listed]]. alternatively, you may request that the link is removed from or altered on the blacklist [[mediawiki talk:spam-blacklist|locally]] or [[m:talk:spam blacklist|globally]]. when requesting whitelisting, be sure to supply the link to be whitelisted and wrap the link in nowiki tags. please do not remove the tag until the issue is resolved. you may set the invisible parameter to ""true"" whilst requests to white-list are being processed. should you require any help with this process, please ask at the [[wp:help desk|help desk]].  '''below is a list of links that were found on the main page:'''  *http://www.sgs.com/en/our-company/news-and-media-center/news-and-press-releases/2011/09/softlines-restricted-substance-manual-softlines-green-pulse.aspx *:''triggered by \bsgs\.com\b on the local blacklist''  if you would like me to provide more information on the talk page, contact [[user:cyberpower678]] and ask him to program me with more info.  from your friendly hard working bot.—[[user:cyberbot ii|cyberbot ii]][[user talk:cyberbot ii|talk to my owner]]:online","17:00, 11 august 2015"
Talk:Textile industry,Incorrect Link,citation number 33 does not match the description or relate to the textile industry. # 33 - http://www.itcb.org/ [[user:alclark710|alclark710]] ([[user talk:alclark710|talk]]),"00:29, 20 november 2017"
Talk:Textile industry,History...UK...suggestions,"the industrial revolution section has several paras starting “in 17xx ..... (inventions detailed).   one of these makes little sense until the 19th century subsection starts, when we can read “with the cartwright loom, the spinning mule and the boulton & watt steam engine, the pieces were in place to build a mechanised woven fabric textile industry.”  i suggest that a. there be a few words before the ‘several paras’ i’ve mentioned to introduce them and what they’re about, b. there be some re-writing, perhaps in both areas, such that the reader can see the invention names mentioned in the quote above in those ‘several paras’. this should all aid flow a lot, and make this part of the article easily digestible.  don’t get me wrong, i think that the info presented is good, but it’s a bit disjointed. [[user:boscaswell|boscaswell]] [[user talk:boscaswell|talk]]","22:59, 13 october 2019"
Talk:Textile industry,The citation removed without any edit summary,"the user who is engaged in edit war with me, has removed the citation [[https://en.wikipedia.org/w/index.php?title=textile_industry&diff=prev&oldid=987042284&diffmode=source]] from the lead without any edit summary. the necessity for citations in a lead should be determined on a case-by-case basis by editorial [[wikipedia:consensus|consensus]]. complex, current, or controversial subjects may require many citations; others, few or none. the presence of citations in the introduction is neither required in every article''' nor prohibited '''in any article. [[wikipedia:manual of style/lead section]], [[mos:citelead]]. since the textile industry is vast, and deals with many areas. justifying the complexities, one citation is required. citations have several important purposes: to uphold.by citing sources for wikipedia content, you enable users to [[wikipedia:v|verify]] that the information given is supported by reliable sources, thus improving the [[reliability of wikipedia|credibility of wikipedia]] is there any harm to add one reference. kindly discuss. thanks and regards [[user:rajivvasudev|rajivvasudev]] ([[user talk:rajivvasudev|talk]])","05:45, 5 november 2020"
Talk:Textile industry,The citation removed without any edit summary,":as i said in my edsum, [[wp:lead]]. -[[user:roxy the dog|'''roxy''' the inedible dog .]] [[user talk:roxy the dog|'''woof''']]","07:05, 5 november 2020"
Talk:Textile industry,The citation removed without any edit summary,:: i reverted it. your edit summary has to justify my argument. or let other users decide. stay away. [[user:rajivvasudev|rajivvasudev]] ([[user talk:rajivvasudev|talk]]),"07:14, 5 november 2020"
Talk:Textile industry,The citation removed without any edit summary,::: {{ping|bonadea}} i am sorry to bother you here. please help us to resolve this conflict. you can guide us. thanks and regards [[user:rajivvasudev|rajivvasudev]] ([[user talk:rajivvasudev|talk]]),"09:59, 5 november 2020"
Talk:Textile industry,The citation removed without any edit summary,"::::i agree with removing the citation. there are two reasons: the lead does not contain any complex or controversial information, it is a simple statement of a fairly self-evident fact, and so it is a very good example of a redundant citation, as described in [[mos:leadcite]]. secondly, i'm not sure if you noticed that the source you used actually has the exact same phrasing as the lead of the wikipedia article. since that lead has been in the article since [https://en.wikipedia.org/w/index.php?title=textile_industry&oldid=735522543 at least 2016] and the book was published in 2018, the authors have apparently lifted the text straight from wikipedia. that makes it a derivative work, and the reference is [[wp:circular|circular]]. since the fact is, as i said, self-evident, it is the kind of information that can't really be phrased in a lot of different ways, but this is word-for-word identical. (in fact, it is word-for-word identical to a version of the lede that was still there at the beginning of 2018, but has been slightly rephrased since then.)  --''[[user:bonadea|bonadea]]'' [[special:contributions/bonadea|contributions]] [[user talk:bonadea|talk]]","10:39, 5 november 2020"
Talk:Textile industry,The citation removed without any edit summary,::::: appreciate your immediate response and thanks for making it easy to understand. regards [[user:rajivvasudev|rajivvasudev]] ([[user talk:rajivvasudev|talk]]),"10:58, 5 november 2020"
Talk:Textile industry,Copyright problem removed,"[[file:copyright-problem.svg|32px]] prior content in this article duplicated one or more previously published sources. the material was copied from: http://ipsnews.net/business/2021/01/06/the-rise-of-bangladeshs-apparel-and-textile-industry. copied or closely paraphrased material has been rewritten or removed and must not be restored, ''unless'' it is duly released under a compatible license. (for more information, please see [[wp:copyright#using copyrighted work from others|""using copyrighted works from others""]] if you are not the copyright holder of this material, or [[wp:donating copyrighted materials|""donating copyrighted materials""]] if you are.)  for [[wp:copyrights|legal reasons]], we cannot accept [[wp:copyrights|copyrighted]] text or images borrowed from other web sites or published material; such additions will be deleted. contributors may use copyrighted publications as a source of ''information'', and, if allowed under [[fair use]], may copy sentences and phrases, provided they are included in quotation marks and [[wp:cs|referenced]] properly. the material may also be rewritten, providing it does not infringe on the copyright of the original ''or'' [[wp:plagiarism|plagiarize]] from that source. therefore, such paraphrased portions must provide their source. please see our [[wp:nfc#text|guideline on non-free text]] for how to properly implement limited quotations of copyrighted text. wikipedia takes copyright violations '''very seriously''', and persistent violators '''will''' be [[wp:blocking policy|blocked]] from editing. while we appreciate contributions, we must require all contributors to understand and comply with these policies. thank you.  ''-- [[user:asartea|asartea]] [[user talk:asartea|talk]] | [[special:contributions/asartea|contribs]]''","09:37, 17 april 2021"
Talk:Textile industry,Merge with [[Textile manufacturing]],"i suggest that this article and the article [[textile manufacturing]] be merged, as they seem to cover the same topic. [[user:zaheen|zaheen]] ([[user talk:zaheen|talk]])","09:59, 16 august 2022"
Talk:Textile industry,Merge with [[Textile manufacturing]],{{ping|clemrutter|rjensen}} your opinions are valuable since you are the two biggest contributors of this article. --[[user:zaheen|zaheen]] ([[user talk:zaheen|talk]]),"10:01, 16 august 2022"
Talk:Textile industry,Merge with [[Textile manufacturing]],:yes i agree merger is called for. [[user:rjensen|rjensen]] ([[user talk:rjensen|talk]]),"05:44, 17 august 2022"
Talk:Textile industry,Merge with [[Textile manufacturing]],:: ps on  4 august 2021 diannaa blocked clemrutter with an expiration time of indefinite. [[user:rjensen|rjensen]] ([[user talk:rjensen|talk]]),"05:50, 17 august 2022"
Talk:Textile industry,Merge with [[Textile manufacturing]],":::clemrutter asked me to pass along these comments of his: ''the debate about this area has been going on since 2011. the topic is vast and i welcome further attempts to improve the area- but it has to be done out of knowledge of textiles not out of an aim to 'just clean up the structure of en:wikipedia'. i failed to make sufficient headway, and a lot of my work was just copied from one article to another with the intention of culling bits and paraphrasing at a later date. the more books you used for reference- the more you discovered that just had to be included. words in common usage like manufacturing and industry do have very precise meanings. each justifies a long article. neither are all inclusive. for manufacture we have fibre m., yarn m., fabric m., (weaving, knitting) processing of grey cloth. when we have the cloth, we have making up, which leads to clothing m. industry is more problematic- the development of the textile industry ( before it becomes the clothing industry (rag trade) and the (fashion industry)) is the development of civilisation. egypt and the fertile crescent- the birth of religions- then triangular trade and slavery. the birth of plastics. cotton was the origin of the industrial revolution, and indeed industry. read the sources including collier. yes try and merge- but we will have a more valuable product (wikipedia) if new articles are spawned first and we cull chunks and keep both t.manufacturing and t.industry.  best of luck  folks-''  forwarded from clemrutter by [[user:rjensen|rjensen]] ([[user talk:rjensen|talk]])","04:16, 24 august 2022"
Talk:Textile industry,Merge with [[Textile manufacturing]],"[[user:rjensen]]: thanks a lot for relaying the message from clemrutter. however, i must admit that it is still not very clear to me how it is possible to have two different articles that have so much content in common at this moment. industry and manufacturing is nearly synonymous in their broadest sense. in order to justify two different articles, we need to clearly define their scope. i don't see how that can be done organically and without a lot of forethought and deliberation. plus the wiki model does not work well in such a premeditated way. usually we grow an article and then fork out into some specific aspect. i propose that we merge everything into [[textile industry]],  for now, and maybe have a manufacturing section within it, and then, if needed, we could recreate a [[textile manufacturing]] fork article which might delve deeper into different manufacturing processes.  [[user:zaheen|zaheen]] ([[user talk:zaheen|talk]])","17:22, 24 august 2022"
Talk:Textile industry,Scope of article is currently the industry (mfg and distribution) since centuries ago,"scope of article is currently the industry (mfg and distribution) since many centuries ago. and therefore a link to the articles on [[draper]]s and [[cloth merchant]]s in the ""commerce"" section is not out of place, as a recent reverter misapprehends. the reversion needs better logical defense if it is to stand. [[user:quercus solaris|quercus solaris]] ([[user talk:quercus solaris|talk]])","17:46, 3 january 2023"
Talk:Textile industry,Scope of article is currently the industry (mfg and distribution) since centuries ago,": to explain more plainly—if you misapprehend that an article on the [[textile industry]] across all centuries should not mention nor link [[draper]]s and [[cloth merchant]]s even once, then you need to explain why you think that that linked mention is (quote-unquote) ""commentary"" and also why you think it needs a source despite [[wp:blue]]. [[user:quercus solaris|quercus solaris]] ([[user talk:quercus solaris|talk]])","20:30, 3 january 2023"
Talk:Textile industry,Jacquard Loom,"was presented in 1805 paris expo of products of industry. the loom's programmability using punch cards and faster production had an impact on national economies.  eventually, this textile innovation led charles babbage to create the first mechanical computer [[user:jocelynorchard|jocelynorchard]] ([[user talk:jocelynorchard|talk]])","04:53, 31 july 2023"
Talk:Textile industry,Wiki Education assignment: ENV H 453 Industrial Hygiene,{{dashboard.wikiedu.org assignment | course = wikipedia:wiki_ed/university_of_washington/env_h_453_industrial_hygiene_(fall_2023) | assignments = [[user:robintay15|robintay15]] | start_date = 2023-09-27 | end_date = 2023-12-08 }}  — assignment last updated by [[user:robintay15|robintay15]] ([[user talk:robintay15|talk]]),"21:13, 12 november 2023"
Talk:Tobacco industry,Wiki Education Foundation-supported course assignment,"[[file:sciences humaines.svg|40px]] this article was the subject of a wiki education foundation-supported course assignment, between 31 august 2021 and 3 december 2021. further details are available [[wikipedia:wiki_ed/murray_state_university/jmc_440_research_methods_in_public_relations_(fall_2021)|on the course page]]. student editor(s): [[user:ajameson1|ajameson1]].  {{small|above undated message substituted from [[template:dashboard.wikiedu.org assignment]] by [[user:primebot|primebot]] ([[user talk:primebot|talk]])","11:27, 17 january 2022"
Talk:Tobacco industry,Lawsuits,is there really nothing on wikipedia on the $280bn tobacco lawsuits? or the recent (failed) uk lawsuit? [http://www.newstatesman.com/nssubsfilter.php3?newtemplate=nsarticle_ns&newdisplayurn=200506270004] [[user:rd232|rd232]],"15:06, 12 august 2005"
Talk:Tobacco industry,Lawsuits,"i have searched high and low for such references, and cannot find any. then i searched google for news reports of possible censorship of wikipedia, and also found nothing. however i find it difficult to believe that wikipedians wouldn't have been falling over themselves to write something about this. court tv has comprehensive and reliable resources. [[user:caravaca|caravaca]]","18:38, 21 january 2006"
Talk:Tobacco industry,Lawsuits,":i've removed the recent additions about the majority of lawsuits ending in victory for the tobacco industry; my request for a citation was met with a link to [http://www.bat.com/oneweb/sites/uk__3mnfen.nsf/vwpagesweblive/88cd3e64f551dba380256bf400033142?opendocument&sid=&dtc= bat's website], and a comment from, er, their litigation counsel. per[[wikipedia:reliable_source|wikipedia policy on reliable sources]], this is a promotional source and so not suitable for use here. this claim needs details from independent sources to be included, and in the meantime an encyclopaedia is not the place to parrot industry pr material. [[user:nmg20|nmg20]]","09:52, 8 march 2007"
Talk:Tobacco industry,Lawsuits,"::i am pretty sure bat knows the status of their litigation more than anyone else. sources from rj reynolds have detailed listings of there litigation status, however this is swayed by rjt status as an us based company. it is frustrating that an enyclopedia should be restrained from showing the truth regarding tobacco litigation. [[user:biritix|biritix]]","05:18, 9 march 2007"
Talk:Tobacco industry,Lawsuits,":::i wasn't involved in putting together the guidelines above - but i think it's safe to say that an industry which is interested in making money selling something is unlikely to be the best possible source for information on the state of lawsuits being brought against them relating to their product - hence, wikipedia regards them as not a suitable source. :::hence, the first reference you've added back in is still invalid. the second one, [http://www.law.berkeley.edu/faculty/sugarmans/#tobacco steve sugarman's homepage], doesn't appear to be a reference at all - it's a set of family photos plus a series of links to other articles. the third one, [http://multinationalmonitor.org/hyper/issues/1987/07/gidmark.html ""a smoking gun""], is 20 years old, not peer-reviewed, describes the tobacco industry's defence of its products at that time as ""contradictory"", outlines the absurd lengths tobacco companies go to to undermine litigation (""braly had to get a court order to keep defense lawyers from looking over his shoulder while he was examining documents in their offices. when the order came through, the firm knocked down a wall in the office and put in a window.""), describes upcoming cases against the industry as ""promising"", and closes with the line ""contrary to the hopes of the tobacco industry, the field promises to get much more exciting."" this in no way supports what you're trying to say. your 4th reference is [http://www.altria.com/media/03_06_selpmusalit.asp a page of altria's website], and is not an article. you yourself have already highlighted why your fifth reference is unsuitable - they are lawyers specialising in defending tobacco companies at trial.  :::good luck to you if you believe that bat press releases are god's honest truth, though, and thanks for posting the link. i'm afraid i will continue reverting this change unless valid supporting evidence per wikipedia criteria can be found.[[user:nmg20|nmg20]]","22:40, 9 march 2007"
